,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
Gla domain containing,2.1935608530257866,-0.9338337751958234,-0.9443975903666058,-0.9339671414725539,-0.376016611927632,-0.6171824848182921,0.9566302261412094,0.4339350411413635
Glucagon receptor family,2.8653633528870515,-0.995014753884615,0.4231191893939203,-0.6060204844518201,0.9206110741534558,0.41014410530376905,0.11418506846344083,-0.2167758161231992
Glucosaminyl (N-acetyl) transferases/xylosyltransferases,-0.8754324185118856,-1.3556366854442823,0.05272102376151246,-0.40542352225406697,0.13492434384415034,0.5461445188176792,-1.178409666239411,0.04881712430973306
"Glucose 6-phosphatases, catalytic",2.1222370234603263,-0.5436882721266733,0.061242049687772374,-1.0403730993271076,0.15450097149855002,-0.23213260212237385,-0.3863293468745071,-0.6993515084517252
Glucosylceramidases,-0.6581469422574844,-0.5790327057040523,-2.1334554130154983,-0.5370676276306812,0.1416810205759017,1.8161277529246291,-1.0544450119927125,0.10032017683829457
Glutamate ionotropic receptor AMPA type subunits,1.8428904527057617,1.9702407574350478,0.8758776838228145,0.07634308946906491,2.7160932164492175,1.5677095119491853,0.09779509857057596,-0.6113441773063504
Glutamate ionotropic receptor NMDA type subunits,1.5933857677612493,1.1131854916389639,1.4266345108168255,0.14730625162482633,2.0357022473020763,1.417645221294942,-0.09742105055784746,0.055644014891066164
Glutamate ionotropic receptor delta type subunits,0.8041969720949582,2.6354862111067394,3.5869080383344034,-1.8094498667703756,0.5328011094834235,0.006688839595902542,1.0703783960079853,0.6709220384030264
Glutamate ionotropic receptor kainate type subunits,1.453730271564589,2.4875954714266038,1.0545637417521303,0.07086581264850546,1.8357959367532655,1.8065164592771719,-0.015309958914685787,-0.40449864889587683
Glutamate metabotropic receptors,1.5769219204432523,2.017057986451554,2.6680550624413093,-0.042488568423781195,2.100648273835434,0.9131077983676952,0.0686034307023478,0.35902859169936
Glutamic--pyruvic transaminase family,4.3374578204500605,-2.059085655591091,1.1438815650128091,0.3275791216675183,-0.46453778112215244,-0.013941318264778003,-0.6245177151299792,-0.41758052021605524
Glutamic-oxaloacetic transaminase family,3.0599707040229958,-0.1917862969119061,0.9880771174010312,1.1761665801261083,-1.7196610902589857,0.9181442167741275,0.3548123057278238,0.688917262012014
Glutamine amidotransferase class 1 domain containing,-0.2503741177200374,-0.23269588360981253,-0.10401786975676652,-0.23352516728956185,-0.3072079127584758,-0.12743117842632615,0.9239446069832662,0.33316722405838556
Glutamine--fructose-6-phosphate transaminase family,0.8380086287850147,1.1012860435989411,-1.5281504908002435,-0.977874847294664,0.25794033027311863,-0.30594858522333057,-0.6244915221354977,1.3554304511835182
Glutamyl-tRNA amidotransferase subunits,0.4702998646456965,-0.05859657411026672,-0.27307666215196175,1.0493315985893377,-0.5356650621210914,1.2800844605079287,0.5086087010570548,-0.6208592359964411
Glutaredoxin domain containing,1.1494313179201305,-0.8804276122344523,0.9504961955977658,0.930462431834821,-0.015300135469413273,0.4002116218074803,-0.11246170995359434,0.6357862949644019
Glutathione peroxidase family,1.0267612377212987,-0.6546900383525707,-0.5787786271032439,0.1521581396583946,-0.4478714767848907,-0.6410790678711639,0.26260985400752884,0.4171634675882372
Glycerol kinase family,0.007150031549608617,-0.6357840875806346,0.7160310213773214,-1.3974359284836018,-0.41894831769908436,0.41950273636559565,0.07132249158779318,0.09898243724211649
Glycerol-3-phosphate acyltransferases,0.25023497376875875,-0.38427334490154746,0.041243518300192905,0.3411910839674848,-0.3674960774672944,-0.290579240785318,1.4648980679823802,0.8550578861574358
Glycine receptors,2.1389713760084583,0.634475342660487,0.29908668547578016,0.918923144734384,1.3675190673996966,0.46694571917886624,0.1361310408019444,0.3024746103201102
Glycogen phosphorylases,0.7212618812297614,0.2799533824495478,-0.6945685024506525,1.3915518468878263,-0.009050474566220037,-0.551524687097017,-0.6990276792245381,0.8736308383585318
Glycogen synthase kinase 3 family,-1.451438248745721,1.541909298996055,1.1487341953575203,0.0761897911608915,0.44341834942196584,1.8437332943863127,-0.6022910541584574,1.1651231204621204
Glycoprotein hormone receptors,0.8654361828499794,0.5923866512948389,1.3808366222390964,-0.9051942252985458,-0.8786933722062944,-0.8730981677841556,-0.05536619206697561,-0.9893929908052534
Glycoprotein hormone subunits,1.9209358387615243,-1.0412755931806525,0.43187100731110273,-0.1715968825611599,0.53889136096098,-1.6097976601525534,-0.2241354678351106,0.7100049138659145
Glycoside hydrolase family,-0.08359947962297987,-1.6866746203659386,-0.7392963448494378,-0.5545564294618727,0.19266945941619984,0.05729408918253491,-0.22024990083229581,-0.760313256561619
Glycoside hydrolase family 1,1.5570903417434716,-0.7445055428111952,0.25729250842732826,-0.2345270078882356,0.7542089136023437,1.278273333648135,-0.0035275303255815904,0.19448187202952358
Glycoside hydrolase family 31,0.555758817569205,-1.5491135829313631,-0.27798997944148646,-0.9323966523836236,-0.2754991013513512,0.6014505862468128,-0.39613275212474386,0.513961809843237
Glycosyl transferases group 1 domain containing,-0.09853619619518154,0.06453115596403565,-0.5785668821562363,-0.26456102500302003,-0.016276235852194385,-0.21001084371735548,0.7928725907279219,0.02779176287851949
Glycosylphosphatidylinositol transamidase complex,-0.7235570278712425,0.9397370906335073,-1.210757656155224,-0.14341719350678223,-0.8799622874335518,0.5837462083153729,-0.6517804618005155,-0.2785314567876494
Glycosylphosphatidylinositol-N-acetylglucosaminyltransferase complex,-0.29910411572853135,-0.08107643325917738,0.14310727203822396,-1.2671991849984603,0.15891149367109722,-0.705854038474107,0.5109574689631887,-1.3380182170833883
Glycosyltransferase family 2,-0.41240668863589486,-0.8006294096440422,-1.1503069268191068,-0.19458244105201244,0.554958458079136,-0.6756504130962498,-0.7501232542191496,0.34932713547081273
Glycosyltransferase family 6,0.9367082785179293,-1.07866433417605,1.3540445413717757,0.3624839249132412,-0.8213577022638284,-0.5593638138011714,-1.1559975107691616,-0.052667288338096155
Glycosyltransferase family 8,0.10304487137602462,1.5036241675393385,-1.0071183633171021,-0.7913396459623367,-0.4983823382909483,-1.0430106905786987,0.2524522170246361,0.13313111274530812
Glycosyltransferase family 90,-1.3796010084017727,0.6439063991445265,-3.1463212939073477,-0.30944098718212754,0.35738443374655293,-1.0555829260526919,0.15206703786780135,0.7409557323146496
Glyoxalase domain containing,1.7086093903126922,-1.3834630599000446,-1.2483261825036511,-0.31572525143260494,-1.105063604105558,1.4929550754155274,0.572288106206777,-0.09597230123084287
Glypicans,0.6261157842274653,0.6418679411101051,-1.3337712078620807,-0.6473532467780649,0.034501088614449574,-0.7623919682666592,-0.4753885631196388,0.9030476902735284
Golgi associated RAB2 interactor family,0.7224838002340067,0.7736886733875572,3.6696768441075296,-2.0789468207905517,-0.8768787305718007,-0.7444355079962328,0.2445305644200878,1.2121987250318018
Golgi associated kinase family,1.0606317952985316,1.6204876164909698,-1.8054188726372151,-0.22275995204105448,1.0576666743731045,-0.8204141048848973,0.3385817411903903,0.49520275191314067
Golgi associated retrograde protein (GARP) complex,-1.336262184906525,0.6301962970891277,0.37425831708435486,-0.5903854871032754,-0.566413115804984,0.2074359932647555,-1.1274236016468435,-1.7442050199834815
"Golgi associated, gamma adaptin ear containing, ARF binding proteins",-3.084488341600322,-0.026188470421921507,1.237243861898952,0.044150371527614085,0.23381067688961116,-0.4805891384430276,-0.45912418856874465,-1.214423906474906
Golgin related,-0.09744394335040614,1.1841654166202775,2.2417373079495975,-1.7363987092323359,-0.5930865779619713,-1.780414690139457,0.06801634442585154,-0.01656903340414646
Golgins,-0.6296133371348139,0.746732734679164,-1.0652669936750006,-1.4440756885620731,-0.8194632230014935,0.39960503252077917,-0.78305311675531,0.1100138189183178
Gonadotropin releasing hormone receptors,0.8732164941504859,1.0699609045925755,0.949798445732427,0.7287762550924337,1.030808107298398,1.7720317783483892,1.1963426557844936,-1.5343313478571834
Granins,2.4715164812670705,0.2138467290376074,0.7267260067526489,-0.5894597465040253,2.2428298620970124,2.279261057175398,0.05946326628413124,-0.4744650415915813
Granule associated serine proteases of immune defence,-1.639063413731264,-2.6830489829488506,0.6310385576798903,1.1771904050055828,0.8462456704398214,-1.0181413057286193,0.1630430673900426,-0.7465671679548126
Growth hormone family,0.8816007245458014,-1.5389631433272237,-0.3776755694711383,-0.27288476733003597,1.0800698981226473,-1.5451327684689817,-0.18071316776955448,1.6180643787285656
Guanosine monophosphate reductase family,0.6747442372194713,1.6582688505720498,-0.5146209936371372,0.6746714934282285,-1.142573082003724,-0.38005284788695437,0.5956518001327633,-1.252673274244917
Guanylate binding proteins,-1.0299980426146906,-1.6712609454414715,-1.393974479976269,0.06752772433818278,0.2569506032854249,-0.3288823367980852,0.9601578138323479,0.16902266054727444
Guided entry of tail-anchored proteins complex subunits,0.22088281064083212,3.5305022281633622,0.32328262940664776,-0.46219119090636823,-0.35315967738976634,0.7223680013826606,1.0052864380834758,-0.26627725458006113
H/ACA ribonucleoprotein complex,-1.9782152886202065,-0.7813268813205089,-0.7118523412586159,1.1633881057281268,-0.670807081314848,0.663278249659792,0.22832231184118013,-0.8254457609042016
H1 histones,0.6882668917336351,-1.9164846561597588,1.6000339843246205,-0.07295426288140774,-0.09832693977784923,-0.6541209621641978,-0.5747305487693605,-1.0195661120520307
H2A histones,-0.5468643313219664,-1.3637911670743594,1.0967488304994153,0.04067527968097998,-0.13898991526172197,0.066084884448526,-0.34351028894812285,-0.36216282816220463
H2B histones,1.2092283761614402,-1.0134459863606933,0.9040232359184102,-0.48651632672233247,-0.1881216774417974,-0.8624630133143899,0.631821779029923,-0.6316500153914743
H3 histones,-0.8132656874090585,-0.7183410547241204,1.504539516143502,0.01663766603438776,0.5067977353884785,-0.3127904023176266,-0.3547515485108433,-0.7987253971651609
H4 histones,-0.9740347988491094,-1.146367559852757,0.0922583305012428,0.3112115913729123,-0.5464572932136474,0.2712101930218868,-0.1085027439639798,-0.8928610197982901
HAD Asp-based non-protein phosphatases,-0.16059999791260554,-0.17778230248997823,-0.44135290733806115,-1.1914095569434768,-0.3436983376619678,0.6550136006609246,-0.046759165304133585,-0.6130306436830967
HAD Asp-based protein phosphatases,2.123688905125894,1.5177563261847105,-0.05567844609136325,-0.20733331905269337,0.25127001940067767,1.6133364685358194,1.2894927785333832,-1.4975299243524158
HAUS augmin like complex ,-3.353444173906689,-0.5656316591723188,1.1710486446164041,0.2426304550392981,0.36145978193879946,-0.7275081350078365,0.4137587905243962,-0.32424420555152694
HECT and RLD domain containing E3 ubiquitin protein ligases,-1.26964802263778,1.0359966272594487,-0.00733938495227967,0.869590508884649,0.1945416494847149,-0.27709721134895676,0.0037694393620480576,-0.7049341308381343
HECT domain containing,-0.7124505295808772,0.9754926135848386,0.3046224279762519,-0.05327598723866699,-0.5912583339968212,-0.00042457849851977066,-0.11003007712489789,0.5943584528054731
HIRA histone chaperone complex subunits,-2.845007086922873,0.28089918586588997,1.1677616206149282,0.044653499098268115,-0.07536231134938635,-0.02512962112185184,-0.4952907152049648,-1.0910084841272802
HNF class homeoboxes,0.22996733368428873,-0.6911667655756734,0.514139541209394,-0.66230118899682,0.29158253065999995,0.7243183374906914,0.578155192514325,-0.5231996131662437
HOOK family,0.8272799039982179,-0.10324358089466683,0.41200969775200985,-1.690231549411547,-0.7677171365545056,1.0158153999048072,-1.6583495921388003,-0.07199445182168918
HOOK related protein family,-2.6956542949447457,-1.641502162032244,1.4650761522531945,0.5630289592293224,1.3458209905245795,-0.2858342477083554,0.39441777064115063,-0.17915284013179766
HOPS complex,-1.3464204325273024,2.244740474563441,-2.135364705665073,-0.8191094199168646,1.525866388465112,1.1454315807695115,0.6393672841583306,0.43767129041514774
HOXL subclass homeoboxes,1.103374889880215,-0.45433181103165604,-0.33854074476406776,0.23624404651745157,-0.6663298587806912,-0.2310023262626229,-0.2634570866182548,0.13389668003965724
HUNK family kinases,1.1035785854501674,-0.5944536637404726,-0.531502532406088,-1.555144630838663,0.94539889922788,1.3186617351236656,-2.1708528642776748,0.7146268222962733
HUSH complex,-3.2139925278413677,1.1517665953214604,-0.6959830390076814,-0.37232567276189027,0.018529023652088753,0.5360061176529396,0.6019653938477487,-0.4463371120649025
Haloacid dehalogenase like hydrolase domain containing,0.7335994679145162,-0.008390706863394853,-1.1663490011747366,-0.05819881831587345,-0.907618515315732,1.6166167268362817,0.9498182723185223,-0.49053967100591517
Harbinger transposase derived genes,-2.591656732278309,0.3478479766670893,2.190294278804402,-1.103232278917304,-0.9611670331181432,0.26279296111068245,0.42683456358321686,1.14589276945702
Heat shock 70kDa proteins,-0.0005052187219987699,0.896298669345986,0.29964996785616005,-0.050245371282865284,0.12462837768587538,-0.10312995658798357,1.0330317931554793,0.5273823107160563
Heat shock 90kDa proteins,0.493859068716555,2.16185502805757,0.03421981371564979,1.4869186579938998,-0.8700351743359149,0.019607205776702587,0.770302361158728,-0.17345573500324005
Hedgehog signaling molecule family,0.8574630693425451,-0.15366235817421664,0.9533501855736616,-1.478633530670421,-0.22164403278083872,-0.21731345364212318,0.7619796774104056,1.0647303048574237
Helicases,-2.8800828695719605,-0.7617930664462625,0.45589193160942726,0.9415131984110467,-0.16454372594378983,0.04313336007620677,0.3873891071669404,0.03648485373631846
Helix-turn-helix CENPB type domain family,-0.014698829251738233,1.6014433628772498,-0.050460954886171146,-0.8299594307174777,-0.40424839926476097,0.04204986237307913,-0.22744002783331596,-0.693298602389279
Helix-turn-helix motif Psq family,-2.0185096582756725,-1.1574966626573397,-0.11319137037861389,-1.1996367417817926,-0.7821267720359287,1.5383833464624768,-0.20297414323765742,0.4571438020390852
Heme peroxidase family,0.43120031513486623,-0.47881683553043247,0.938424988566887,0.8551257374005212,0.2798157269480612,-1.3770683575019715,0.1050213572489479,-0.48645883926715877
Hemoglobin subunits,0.8334618872993591,-1.864741240334927,1.2729047570549488,0.6063921811833854,1.3243004916945929,-1.9519743665933418,0.18045734442344522,-0.5469426623305985
Heparanase family,-2.522703140569223,-1.0673261701549577,-0.13959638825040263,-0.7900132551882447,-0.12501091805206,0.5934376429432642,-0.6450049024791388,0.5089242253771186
Heparin binding growth factor family,-0.7912658079965854,1.171503404466068,1.2246085964812203,0.3577144751846568,-0.30157270340879627,0.0834367230592176,0.47769057413229804,0.4616745333834315
Hepatocyte nuclear factor 4 family,2.17185417746955,-3.3831290614365095,-0.40722270812882905,-1.9565232955997363,-0.6540727300105076,2.084080193756729,-0.48304732434612974,0.7299480507268526
Heterogeneous nuclear ribonucleoproteins,-3.1164450128373833,-0.47367246941110286,-0.46341546093382,0.521927655879417,0.019247819872815913,-0.04793539870033609,0.6818865325347753,-0.6216074375803664
Hexokinase family,-0.012712338205260987,-0.23212620571831977,0.4260915881352961,0.6216095111035043,0.47609205623148015,-0.3127436623524642,-0.12976253609639413,0.9400312487809296
Hexosaminidases,-1.559192334302636,-0.6195196700770298,-1.1382323009408377,-0.5924631906469006,0.6775812353010359,-0.5644742069201307,0.35515420875919534,-1.0802847608893864
Histamine receptors,-0.043880867272011334,-1.3912322294401274,-0.12740254099830386,0.6445489311848623,1.3307704052341363,0.7645695776880213,-0.4908495551213994,0.6306918937260282
Histatins and statherin,2.667514924047978,-1.2881346583736752,0.922942024856969,0.12542534919466364,0.07148149145206507,-1.6896877123572418,-1.933145241434878,-2.3267561097937737
Histidine methyltransferases,-0.643694801245886,1.0726846491706532,-0.8415086638935236,0.18045194943450807,-1.7875724636612327,0.6655087866397748,0.41857121960329013,-0.6605741764982286
Histidine triad superfamily,0.5559557261819328,-0.48218632208787243,-0.9444940315338142,0.5371853476560459,-1.1316499765778782,0.9059344341750497,1.3000178332626378,-0.9555228602004745
"Histone deacetylases, class I",-0.49531565283777645,1.111020381130077,-3.2337753862788334,0.3549013909301208,-0.5322703117597442,0.5204020365211246,0.9204147037616216,-0.9648834559384024
"Histone deacetylases, class IIA",-1.4049471220743752,1.8168256772559783,-0.26523245990035715,2.1156725508949212,0.1733782270896139,-1.52823914530177,-0.39477832781743766,-0.40219583383596796
"Histone deacetylases, class IIB",-0.8460175094256622,-0.9453154803268242,0.38538703099645816,-0.23775312134003335,0.49302506002883717,-0.2686742676564819,0.7517968855314212,-1.254611587826641
"Histone deacetylases, class IV",2.9733422663119335,3.1285624540754,1.453636335782264,-0.23302648109501858,-1.1274430596322762,0.8683043017847274,-2.0301913473661384,0.1623211926257807
Histone lysine methyltransferases,-2.5850924702386346,0.33537454828877056,0.9897614131196321,-0.5462374667494222,-0.16843234430853707,-0.8697405503052661,-0.6392373504473126,-0.6611591360223237
Homeodomain interacting protein kinase family,0.39647608267534323,1.348984050665272,0.7808885132642509,0.6658177488600634,-0.11558051339991689,-0.7765070605494595,0.44753454430087336,0.25131658510979327
Homer scaffold proteins ,2.306933318674287,1.4499136847827232,0.43810843886003653,1.4480632773018813,0.13867193241143386,-1.0760255020367488,-0.6223747700799244,-0.6909798347155736
Homocysteine domain containing methyltransferases,1.8015722529602425,0.6158734383200859,-0.802497238665647,-0.6772879247054183,-1.0023124225299813,-0.7162883827335098,2.0297798826418627,-0.18038052279553152
Hyaluronidases,-0.03320083954586741,-0.5555023348751785,0.5659581534962276,-0.3716306835261626,0.475099222276905,-1.2116919392844399,0.36017025870604485,0.7865625968217335
Hydrogen voltage gated channels,-3.265874273882596,0.3601147540568129,0.8264888087823121,0.8370027904040729,0.38847177605304034,-0.4907695850740813,1.4336655138422316,0.7310885268911916
Hydroxycarboxylic acid receptors,-0.7180315311028482,-1.5170969623836184,-0.0396116300349572,0.7354121924397092,0.9493561335040661,-2.2868795618860145,-0.4914778769145196,-0.5438302432963136
Hypocretin receptors,2.741035186690627,0.1290214308698368,0.9753184997065482,0.3616425788141798,1.8484214313177654,-0.8120265830422347,-0.5111622286601234,-0.9386007167351724
I kappa B kinases,-3.311149627032309,-0.2281413477094397,0.5048296395439537,-1.0025827215345042,0.8264718957752044,0.46622848294672586,1.235971100013025,1.1134288949886617
I-BAR domain containing,1.3004365849329973,-0.17577417315642482,-0.6593177778249476,-0.6552438330768046,0.341774101915588,0.20691376776620254,-0.6493957759572137,0.6453302769059748
I-set domain containing,0.7257883869017256,0.871529146665712,-0.466975308468622,0.06905832637158463,0.08830089067676794,-0.45577561159763064,-0.3505784510465822,0.3321171866711804
IFT-A complex,-0.5127988906063893,3.06777366148163,0.09523519581696292,-1.7655914964668382,-0.8122426922204457,-0.8535663411631041,0.3783466772086627,-0.5985421326121222
IFT-B1 complex,-0.478642888725376,2.8444663007263635,-0.3438919343043206,-1.8711015881121622,-1.3138432488441532,-0.1625355686792891,0.46224516218648576,-0.5221002932409872
IFT-B2 complex,-0.5757145591291789,1.9158028640928995,0.05509287307776956,-1.7822682325713033,-0.5378355242510625,0.002961968439851447,-0.12589817189649996,-0.23634519549996455
IGF like family,1.1642493736472308,-0.5985628655189289,1.2774880315946333,-0.3700559479057711,-0.24389861729942833,0.016565687610001018,-0.9764698493045056,-0.449176797556517
IKK complex,-2.5409005412300445,-1.0724220240807179,-1.0005694189544303,0.7502410364521441,0.026542282411055298,0.8059860468984641,-0.12645380514228222,-0.5366357108725957
INO80 complex,-2.0097220542133365,0.04788517287171678,0.3402554094031753,0.1258257700744254,-0.4746012796714872,0.3207350521703332,-0.2776203509295848,-0.8010317990527293
IPT domain containing,-0.9563690961260193,-0.07562758638241253,-0.8694439575818325,0.03929502838597884,0.4404486463455051,-0.8452834020237789,-0.42249997847017046,0.0057767514765200735
IQ motif containing GTPase activating protein family,-1.4545045037511841,-2.495365744731668,-0.5049878846772522,-1.074755909978689,-0.11755770062857882,0.03484747053378387,-0.41787085597612855,0.24047094837226027
IQSEC ARFGEF family,0.8183169851801767,2.2278001086551993,0.39499189006298874,1.6882279659252022,1.7553102738040967,0.19138300349659607,0.15571686789521283,-0.30475839344967076
IZUMO family,0.7505875549166258,-0.3348265333190456,2.4338162935726957,-1.851262145647944,-0.6522288269088804,-0.31863117465682983,-0.2196093738937488,0.21604489676031519
Ig-like cell adhesion molecule family,0.005404686115261148,0.18996604218885102,-0.1734231038728245,0.16980113695204074,1.1660690636927686,0.19239646064884935,0.08590170819507836,-0.00817097629316553
IgCAM CXADR-related subfamily,0.42254792068982044,-0.30255615683862097,-0.5485708567033496,-0.48013581889631407,-0.37585019970969785,0.38589660742528475,-0.9566343634741615,0.3980547882889195
IgLON cell adhesion molecules,1.0078976294960957,2.0683233885270473,0.21622773757949607,0.3128700691408874,2.093478046242687,1.3067162378121862,-0.6186298902487399,0.7898968279667483
Immunoglobulin heavy (IGH) orphons,1.7216237101849021,0.1735744065374907,3.83226144196225,-0.1658518096401424,-2.1100813128339158,-0.7027689915531696,0.7088460327606286,1.6423454743096242
Immunoglobulin kappa (IGK) orphons,-1.6209687092136673,-3.4639569108580437,-0.7777817346556607,0.7403984808931556,-0.1899943813174444,1.5148871342196182,-0.6098735999933086,-0.0841125251660292
Immunoglobulin kappa locus at 2p11.2,-1.7337867112579135,-3.4637908097071377,-0.5688637275445083,0.680574697527991,-0.3037225066806488,1.4612115891882433,-0.24273230978535063,-0.2376202577376798
Immunoglobulin like domain containing,-0.44109462225595225,-0.6476316164584679,-0.06458563863256206,0.3831701937166636,0.7160226207627138,-0.4703130421829231,0.18838353455184048,0.270948532313542
Importins,-0.6492671315167924,1.4166423383351703,0.7767070088565761,0.7258862218196664,-0.8852451164607869,-0.19686085841396334,0.3735591022353305,1.3334689118380203
Inhibin subunits,2.189863721730816,-0.0451511710642506,0.5044190488084351,-1.2541988367628716,0.4837763802679586,-1.636659518158994,1.6625465539498123,0.3224737580823388
Inhibitory leukocyte immunoglobulin like receptors,-1.8020993487554169,-2.385682365313487,-0.8929776251995073,1.0075763681840508,2.1946682296392375,-0.42260469287765084,1.300619025845668,1.1739705081075664
Inosine monophosphate dehydrogenase family,-2.1815184528777514,-0.12256269138137277,-0.4703325543063589,0.6781035285472113,0.23424375088525856,-1.3349012150042603,-1.8208217509751008,-1.0294682931301924
"Inositol 1,4,5-triphosphate receptors",-1.7161875637969366,0.6738381773172608,-1.436952254560132,-0.30607899188589227,-0.4155917213448923,0.4704546774436738,-0.625071002042837,-1.1007137782198013
Insulin family,1.967743644293,-0.02323049966220566,-0.9148771846978857,-0.27846923219668995,0.8485056737674279,-2.0286561202194155,0.4592110597092744,0.7688702737176865
Insulin like growth factor binding proteins,1.3465839709433902,0.6092551815892429,-2.338882350942541,-0.5973969735236649,-0.675690172995232,-1.4048799055315628,0.5878737240081043,0.8486257312081881
Insulin receptor family,1.6485800683210328,1.5319345913670055,-0.17014005556202963,-1.0748583152588629,-0.6920703129246868,-0.994815761824734,0.2946361762614031,-1.1873789040027274
Integrase like retrotransposon derived,-0.5754125913648146,1.532731037686204,0.029923954972747847,-0.8489648112890544,-0.9209352826310986,-0.5656040370135887,0.5260226211007089,0.17154595482343862
Integrator complex,-2.539018264338621,0.6417257161994915,-0.33751121469496803,-0.46975236740243065,-0.48295338594218107,0.13804046667763537,0.33890833642549095,-0.4630157305350279
Integrin alpha subunits,-0.404193200456245,0.20897838121558843,-1.6231519586183913,0.5994455960247702,0.058495627660551025,-0.3877061194830072,-0.16304800016950197,0.47706010578588026
Integrin beta subunits,0.4443801631166571,-0.1442923958373396,-1.6900779849478222,-0.3511328883501465,-0.32431472811196715,-0.5380914708535284,-1.084571778897636,0.8485886068929074
Inter-alpha-trypsin inhibitor heavy chains,2.435126719568482,-1.7710002752224745,-0.018799657296509762,-0.5091662664496597,0.4460977745687159,-1.2498295630848788,2.5439340858892403,0.7220416428070949
Interferon receptors,-1.827700419902681,-1.8701315102552947,-1.831513928571253,0.18190474436205117,0.33754545172110334,0.3003623160934762,0.4094412537525128,0.19876505288132426
Interferon regulatory factors ,-2.226351454899462,-2.8368461959476154,-0.8809660411813183,0.25858955639033643,0.5628785507486818,0.16691897238018175,-0.016265151158440756,-0.8807335683639728
Interferons,2.0355354379981274,-1.4177511405051024,0.9637670521610013,0.1297520941524682,-0.1827438507825676,-0.33149627842905366,-0.21358237636168348,-0.8002076592026953
Interleukin 6 type cytokine family,0.061140485658258574,-0.3195695053816173,-0.9676533653124276,0.8324669841782669,1.004996886340973,-1.6532189802223396,0.2955743387666916,0.41616010161115874
Interleukin receptors,-0.6846165560413385,-1.5333136456068237,-0.724742323558667,-0.009296843304404862,0.35737661843931406,-0.40089423307590866,-0.07505903727557607,0.25254073586281545
Interleukins,0.2834901557971453,-1.2811270648773205,0.5761171509193128,0.39305220453073997,0.1556946527248871,-0.4945540875075232,-0.2644940367772336,-0.13329877723790873
Intermediate filament family orphans,-1.2549178494091071,0.43399778960799623,0.1248320798302926,1.3968381797405185,1.5740500919982798,-1.4100075730998713,-0.29004294843276746,-0.35664566664644604
Intermediate filaments Type III,0.29669409012007575,0.8658684600617759,-0.3793124082149429,1.0378466602022731,0.3003718061049329,0.07855595327270883,-0.5744026363617828,1.2471990258059382
Intermediate filaments Type IV,1.6290654147345012,1.8699174110582553,0.2918801434787649,0.9412046608374245,1.1522154079658538,0.9974557735048986,0.06585330443768601,0.6945337913667469
Iron (II) and 2-oxoglutarate dependent oxygenases,-1.5095319405577998,-0.26341007960164625,0.8865479371771492,0.5519363119182007,-0.13873923881005784,-1.1707391888399241,-0.4617808142472243,-0.6282035842846495
Isoaspartate methyltransferases,0.5078916642489857,2.1644488387110252,-0.29389165827138936,1.4185912858484995,-0.7436842666245297,-0.5221171487952253,0.009225207101910134,-0.7698936183332005
Isocitrate dehydrogenases,0.969761111383495,-0.9068287301183389,-0.5081299464604034,2.276655912640338,-1.2556134263883683,1.3363046593039383,0.11472021016271998,0.14497208020593533
Isthmin family,1.2143505661985141,0.12790824682388846,-0.877172179747002,-0.23770964407722875,0.7315070659561433,-1.969143890540225,-0.3886027247947125,0.8061726765953533
JAMM/MPN+ metallopeptidase family,-1.049128888268709,0.3078432503317937,0.07621693884851861,1.3678633622627374,-0.9812549013320323,0.9504363801722157,0.12159808904212666,0.5322037583589245
Jak family tyrosine kinases,-3.147339170486715,-1.2607969669860035,-0.4531730791834999,1.3870246647410913,0.8118205952764568,-0.9717749520493479,0.6715206551946564,-0.39397270640129955
JmjC hydroxylases,-0.7800532031185258,1.5204601924853454,1.0868833445714927,0.04387968265998555,-0.6326970578941742,-0.002345507251509128,0.3803640825752175,-0.5651555834947979
Jun transcription factor family,1.0201121877595125,-0.7894968868192335,-1.1409281548308692,-0.749028190027547,1.3624848244794983,-1.6881367465854844,1.2061762745645774,-1.7067460906721041
Junctophilins,2.0414820194360592,1.5648130999450467,0.5094154066330864,1.7559684656635988,0.8827501287072012,0.5291637946082897,-0.6358176687351568,0.7818798413214263
KASH domain containing,0.21026675616687093,0.3555984429575409,0.9119468551361279,0.3404991925514182,-0.5979842588444657,-1.2882326024045967,0.24341273470912858,-0.8012770079749553
KCTD family,-0.35021951618971664,1.4167026976086239,-0.41101650392389544,-0.33570257073528376,0.37662364311540536,0.3820422395352196,-0.4201226173749358,0.23549632527050662
KDEL endoplasmic reticulum protein retention receptors,0.6182070494650972,-0.8536835072346723,-3.107705447984712,-2.3068102275037057,-1.103645430011745,0.17193615898561881,-0.83023657483343,0.828174906642506
KEOPS complex,-1.531756346838322,-0.1251012644428589,0.10688410630879733,0.920406996236347,-0.48956762527790376,0.8936763217579663,0.45490515661883985,-1.141906937864231
KICSTOR complex,-0.9389041418829429,0.26084908337415486,-0.3564403334403797,0.022146400007405892,-0.0948000464080163,0.3107194903906861,0.1678226986710778,-1.285455160211063
KLF transcription factors,-0.04111529723694229,-0.7645075566644141,-0.5650075411657552,0.013663292464821999,0.3948885009839188,-0.9819862777544118,0.0014863628540392685,-0.12822086638533634
KN motif and ankyrin repeat domain containing,1.770270534007733,0.8001905696138887,-1.9372525414060624,0.08377322678226608,0.2611943952174067,-1.7653461051805657,-0.313162111086985,1.024963205710935
